FLOW_START_MILLISECONDS,FLOW_END_MILLISECONDS,IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,SRC_TO_DST_IAT_MIN,SRC_TO_DST_IAT_MAX,SRC_TO_DST_IAT_AVG,SRC_TO_DST_IAT_STDDEV,DST_TO_SRC_IAT_MIN,DST_TO_SRC_IAT_MAX,DST_TO_SRC_IAT_AVG,DST_TO_SRC_IAT_STDDEV,Label,Attack
1424242193339,1424242193341,59.166.0.0,44802,149.171.126.1,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,2727,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424242193439,1424242193440,59.166.0.4,11836,149.171.126.4,53,17,5.0,130,2,162,2,0,0,0,1,0,0,31,31,81,65,65,81,162.0,130.0,0,0,0,0,520000,648000,4,0,0,0,0,0,0,0,0,35737,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424242193441,1424242193476,59.166.0.4,13472,149.171.126.8,143,6,4.0,7816,122,15606,126,27,27,27,35,34,34,31,32,1500,52,52,1500,445.8857142857143,223.3142857142857,2296,30,6135,31,1736888,3468000,222,16,6,2,2,50680,47784,63488,248,0,0,0,0,0,3,0,0,0,2,0,0,0,Benign
1424242191812,1424242193514,175.45.176.3,4481,149.171.126.14,445,6,41.0,190514,152,1136,28,19,19,19,1702,1667,1646,254,255,1500,40,40,1500,0.6674500587544065,111.93537015276144,95129,73,0,0,894957,5336,46,0,10,0,124,16383,16383,39169,153,0,0,0,0,0,233,10,37,0,330,60,83,1,Fuzzers
1424242193539,1424242193597,59.166.0.2,35126,149.171.126.2,42111,6,36.0,3926,66,56526,68,27,27,27,57,57,57,31,32,1352,52,52,1352,991.6842105263158,68.87719298245614,611,7,27843,26,541517,7796689,90,2,0,6,36,43440,14480,25344,99,0,0,0,0,0,7,0,1,0,6,0,1,0,Benign
1424242193373,1424242193630,175.45.176.0,61489,149.171.126.16,8088,6,0.0,160,4,80,2,18,18,18,256,256,0,254,255,40,40,40,40,0.3125,0.625,40,1,0,0,4980,2490,6,0,0,0,0,39753,7585,10240,40,0,0,0,0,0,256,85,120,0,0,0,0,1,Fuzzers
1424242193597,1424242193651,59.166.0.2,15289,149.171.126.9,13221,6,36.0,3614,60,45854,62,27,27,27,53,53,53,31,32,1352,52,52,1352,865.1698113207547,68.18867924528301,611,7,22507,23,535407,6793185,86,0,0,6,30,39096,14480,25344,99,0,0,0,0,0,13,0,2,0,12,0,2,0,Benign
1424242193640,1424242193663,59.166.0.1,33935,149.171.126.5,15084,6,36.0,2542,40,23432,42,27,27,27,22,22,22,31,32,1352,52,52,1352,1065.090909090909,115.54545454545456,595,7,11296,13,884173,8150260,66,0,0,0,16,24616,14480,21248,83,0,0,0,0,0,4,0,0,0,3,0,0,0,Benign
1424242193663,1424242193716,59.166.0.1,37579,149.171.126.1,14085,6,36.0,4014,68,61134,70,27,27,27,53,52,52,31,32,1352,52,52,1352,1153.4716981132076,75.73584905660377,603,7,30147,27,594666,9056888,94,0,0,0,44,44888,14480,23296,91,0,0,0,0,0,4,0,0,0,4,0,0,0,Benign
1424242193741,1424242193743,59.166.0.3,64042,149.171.126.4,15886,17,11.0,528,4,304,4,0,0,0,1,1,0,31,32,148,52,52,148,304.0,528.0,0,0,0,0,2112000,1216000,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
1424242193739,1424242193745,59.166.0.3,37816,149.171.126.4,111,17,11.0,568,4,304,4,0,0,0,5,3,3,31,32,142,76,76,142,60.8,113.6,0,0,0,0,757333,405333,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,1,1,0,Benign
1424242190649,1424242193745,59.166.0.0,57079,149.171.126.9,6881,6,37.0,13662,238,548216,438,27,27,27,3096,3095,3095,31,32,1500,52,52,1500,177.07235142118864,4.412790697674419,1735,21,272908,196,35290,1416121,288,0,4,32,352,65160,34752,50944,199,0,0,0,0,0,2446,12,158,0,2447,6,116,0,Benign
1424242193745,1424242193751,59.166.0.3,63095,149.171.126.4,17771,6,11.0,3808,18,2456,18,27,27,27,6,6,5,31,32,796,52,52,796,409.3333333333333,634.6666666666666,1800,7,1068,6,4352000,2806857,14,18,2,2,0,14480,14480,2048,8,0,0,0,0,0,1,0,0,0,2,0,0,0,Benign
1424242188239,1424242193786,59.166.0.9,36234,149.171.126.8,22,6,92.0,24448,232,29348,234,27,27,27,5546,5546,5546,31,32,1284,52,52,1284,5.291741795888929,4.4082221420843855,9000,54,12018,66,35259,42326,426,14,6,18,2,65160,65160,10240,40,0,0,0,0,0,345,23,48,0,346,23,48,0,Benign
1424242193839,1424242193841,59.166.0.2,22146,149.171.126.7,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,62247,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424242193841,1424242193881,59.166.0.2,24753,149.171.126.9,25,6,3.0,37258,52,3380,42,27,27,27,40,39,39,31,32,1500,52,52,1500,84.5,931.45,18213,18,958,7,7269853,659512,66,2,2,0,24,15928,30408,9472,37,0,0,0,0,0,6,0,1,0,11,0,2,0,Benign
1424242193677,1424242193990,175.45.176.0,62319,149.171.126.16,8088,6,0.0,160,4,80,2,18,18,18,313,313,0,254,255,40,40,40,40,0.255591054313099,0.5111821086261981,40,1,0,0,4076,2038,6,0,0,0,0,62611,24923,10240,40,0,0,0,0,0,313,104,147,0,0,0,0,1,Fuzzers
1424242194025,1424242194026,59.166.0.0,1143,149.171.126.1,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,41426,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424242194039,1424242194040,59.166.0.2,65441,149.171.126.5,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,23044,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424242194139,1424242194167,59.166.0.0,23486,149.171.126.9,62924,6,36.0,2542,40,23432,42,27,27,27,27,27,27,31,32,1352,52,52,1352,867.8518518518518,94.14814814814817,595,7,11296,13,726285,6694857,66,0,0,0,16,24616,14480,21248,83,0,0,0,0,0,6,0,1,0,7,0,1,0,Benign
1424242192309,1424242194227,175.45.176.0,21880,149.171.126.16,179,6,13.0,874,10,336,8,19,19,19,1918,1899,1816,254,255,261,40,40,261,0.1751824817518248,0.4556830031282586,309,2,0,0,3643,1400,16,0,2,0,0,16383,16383,13568,53,0,0,0,0,0,848,210,337,0,1147,259,413,1,Fuzzers
1424242194167,1424242194232,59.166.0.0,60946,149.171.126.9,58917,6,36.0,4014,68,61134,70,27,27,27,64,63,63,31,32,1352,52,52,1352,955.21875,62.71875,603,7,30147,27,494030,7524184,94,0,0,0,44,44888,14480,23296,91,0,0,0,0,0,7,0,1,0,7,0,1,0,Benign
1424242193341,1424242194347,59.166.0.0,10632,149.171.126.1,80,6,7.0,1684,14,10168,18,27,27,27,1006,1006,1006,31,32,1500,52,52,1500,10.107355864811131,1.6739562624254474,634,3,4820,4,13378,80778,20,0,6,0,6,11584,8688,31232,122,0,0,0,0,0,999,77,266,0,1000,58,235,0,Benign
1424242190645,1424242194352,59.166.0.0,30350,149.171.126.9,6881,6,37.0,25472,454,1094788,858,27,27,27,3706,3706,3706,31,32,1500,52,52,1500,295.40960604425254,6.873178629249865,2908,38,545310,389,54970,2362639,540,0,4,64,704,65160,59368,23552,92,0,0,0,0,0,2539,7,119,0,2539,4,86,0,Benign
1424242192468,1424242194355,175.45.176.0,51870,149.171.126.13,25,6,3.0,2278,20,1716,20,27,27,19,1886,1886,1797,62,63,624,40,40,624,0.909862142099682,1.207847295864263,1011,7,730,7,9657,7275,36,2,0,2,0,16383,16383,62208,243,0,0,0,0,0,652,99,152,0,603,94,142,1,Exploits
1424242194052,1424242194355,175.45.176.0,60013,149.171.126.16,8088,6,0.0,160,4,80,2,18,18,18,302,302,0,254,255,40,40,40,40,0.2649006622516556,0.5298013245033113,40,1,0,0,4224,2112,6,0,0,0,0,36084,9058,10240,40,0,0,0,0,0,302,100,142,0,0,0,0,1,Fuzzers
1424242194411,1424242194412,59.166.0.2,54613,149.171.126.1,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,28912,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424242194540,1424242194542,59.166.0.2,30679,149.171.126.7,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,53874,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424242191939,1424242194701,59.166.0.3,17453,149.171.126.5,5190,6,0.0,10894,108,16158,110,27,27,27,2762,2761,2761,31,32,1412,52,52,1412,5.850108616944243,3.944243301955105,4199,30,6827,31,31542,46783,176,20,16,2,4,50680,47784,26368,103,0,0,0,0,0,451,25,63,0,452,25,62,0,Benign
1424242194639,1424242194735,59.166.0.6,52553,149.171.126.7,60764,6,36.0,3926,66,56526,68,27,27,27,95,95,95,31,32,1352,52,52,1352,595.0105263157894,41.32631578947368,611,7,27843,26,327166,4710500,90,2,0,6,36,43440,14480,25344,99,0,0,0,0,0,8,1,2,0,8,1,2,0,Benign
1424242194737,1424242194737,175.45.176.2,5075,149.171.126.16,520,17,0.0,1064,2,0,0,0,0,0,0,0,0,254,254,532,532,0,532,,inf,0,0,0,0,8512000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fuzzers
1424242194739,1424242194740,59.166.0.1,33219,149.171.126.5,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,9318,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424242194735,1424242194829,59.166.0.6,1906,149.171.126.0,54053,6,36.0,3614,60,45958,64,27,27,27,94,93,93,31,32,1352,52,52,1352,488.9148936170213,38.4468085106383,611,7,22507,23,304336,3870147,88,0,0,6,30,39096,14480,25344,99,0,0,0,0,0,10,1,2,0,8,1,2,0,Benign
1424242194433,1424242194919,175.45.176.0,58093,149.171.126.16,8088,6,0.0,160,4,80,2,18,18,18,486,486,0,254,255,40,40,40,40,0.1646090534979424,0.3292181069958848,40,1,0,0,2628,1314,6,0,0,0,0,20243,4308,10240,40,0,0,0,0,0,486,162,229,0,0,0,0,1,Fuzzers
1424242194940,1424242194942,59.166.0.2,5210,149.171.126.2,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,45567,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424242190646,1424242194956,59.166.0.0,50690,149.171.126.9,6881,6,37.0,25160,448,1094788,858,27,27,27,4310,4309,4309,31,32,1500,52,52,1500,254.0111368909513,5.837587006960557,2908,38,545310,389,46689,2031617,534,0,4,64,704,65160,59368,23552,92,0,0,0,0,0,2723,9,131,0,2723,4,94,0,Benign
1424242194741,1424242194984,59.166.0.1,2056,149.171.126.2,25,6,3.0,37346,52,3276,40,27,27,27,242,242,242,31,32,1500,52,52,1500,13.537190082644628,154.32231404958677,18257,18,958,7,1229497,107851,64,2,2,0,24,15928,30408,20736,81,0,0,0,0,0,70,4,13,0,75,6,16,0,Benign
1424242194041,1424242195060,59.166.0.2,59167,149.171.126.0,80,6,7.0,1684,14,10168,18,27,27,27,1018,1011,1017,31,32,1500,52,52,1500,9.988212180746562,1.654223968565815,634,3,4820,4,13220,79827,20,0,6,0,6,11584,8688,31232,122,0,0,0,0,0,998,77,265,0,1002,59,235,0,Benign
1424242195039,1424242195065,59.166.0.2,42705,149.171.126.0,47797,6,36.0,2542,40,23432,42,27,27,27,25,25,25,31,32,1352,52,52,1352,937.28,101.68,595,7,11296,13,782153,7209846,66,0,0,0,16,24616,14480,21248,83,0,0,0,0,0,7,0,1,0,7,0,1,0,Benign
1424242195139,1424242195171,59.166.0.9,44534,149.171.126.4,8192,6,36.0,2542,40,23432,42,27,27,27,31,31,31,31,32,1352,52,52,1352,755.8709677419355,82.0,595,7,11296,13,635500,5858000,66,0,0,0,16,24616,14480,21248,83,0,0,0,0,0,6,0,1,0,5,0,1,0,Benign
1424242195065,1424242195226,59.166.0.2,44235,149.171.126.1,6440,6,36.0,4014,68,61134,70,27,27,27,160,153,153,31,32,1352,52,52,1352,382.0875,25.0875,603,7,30147,27,199453,3037714,94,0,0,0,44,44888,14480,23296,91,0,0,0,0,0,21,2,4,0,20,1,4,0,Benign
1424242195171,1424242195235,59.166.0.9,39878,149.171.126.7,44133,6,36.0,4014,68,61134,70,27,27,27,64,63,63,31,32,1352,52,52,1352,955.21875,62.71875,603,7,30147,27,494030,7524184,94,0,0,0,44,44888,14480,23296,91,0,0,0,0,0,9,0,1,0,8,0,1,0,Benign
1424242195239,1424242195240,59.166.0.4,39870,149.171.126.8,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,15899,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424242195341,1424242195345,59.166.0.4,14055,149.171.126.5,9984,17,11.0,512,4,304,4,0,0,0,3,3,0,31,32,140,52,52,140,101.33333333333331,170.66666666666666,0,0,0,0,1024000,608000,6,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,Benign
1424242195339,1424242195346,59.166.0.4,40125,149.171.126.5,111,17,11.0,568,4,304,4,0,0,0,6,5,5,31,32,142,76,76,142,50.66666666666666,94.66666666666669,0,0,0,0,649142,347428,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,5,1,2,0,Benign
1424242193612,1424242195367,175.45.176.3,25751,149.171.126.14,445,6,41.0,195058,156,1136,28,19,19,19,1755,1740,1705,254,255,1500,40,40,1500,0.6472934472934473,111.14415954415956,97401,75,0,0,888646,5175,46,0,10,2,126,16383,16383,30977,121,0,0,0,0,0,211,11,36,0,236,62,75,1,Fuzzers
1424242194972,1424242195402,175.45.176.0,43961,149.171.126.16,8088,6,0.0,160,4,80,2,18,18,18,429,429,0,254,255,40,40,40,40,0.1864801864801865,0.372960372960373,40,1,0,0,2976,1488,6,0,0,0,0,21311,8846,10240,40,0,0,0,0,0,429,143,202,0,0,0,0,1,Fuzzers
1424242195052,1424242195402,175.45.176.1,52547,149.171.126.18,21,6,1.0,1287,7,434,8,17,17,17,349,348,258,254,255,559,40,40,559,1.2435530085959885,3.687679083094556,559,1,137,2,29417,9920,22,0,0,2,0,16383,16383,12032,47,0,0,0,0,0,1243,157,349,0,1232,150,346,1,Fuzzers
1424242192239,1424242195446,59.166.0.0,22542,149.171.126.5,5190,6,0.0,10686,104,16262,112,27,27,27,3206,3206,3206,31,32,1412,52,52,1412,5.0723643169058015,3.333125389893949,4199,30,6827,31,26656,40566,174,20,16,2,4,50680,47784,26368,103,0,0,0,0,0,428,30,65,0,426,28,63,0,Benign
1424242194942,1424242195464,59.166.0.2,6884,149.171.126.2,25,6,37.0,37258,52,3380,42,27,27,27,521,521,521,31,32,1500,52,52,1500,6.487523992322457,71.51247600767755,18213,18,958,7,571003,51800,66,2,2,0,24,15928,30408,9472,37,0,0,0,0,0,72,9,21,0,77,12,24,0,Benign
1424242195439,1424242195474,59.166.0.8,14834,149.171.126.4,34501,6,36.0,2542,40,23432,42,27,27,27,34,34,33,31,32,1352,52,52,1352,689.1764705882352,74.76470588235294,595,7,11296,13,581028,5355885,66,0,0,0,16,24616,14480,21248,83,0,0,0,0,0,8,0,1,0,9,0,1,0,Benign
1424242195346,1424242195560,59.166.0.4,15238,149.171.126.5,13861,6,11.0,4392,22,2768,24,27,27,27,214,213,213,31,32,984,52,52,984,12.934579439252335,20.523364485981308,1988,7,1068,6,163423,102995,24,18,2,2,0,14480,14480,50176,196,0,0,0,0,0,93,9,21,0,92,9,20,0,Benign
1424242190647,1424242195585,59.166.0.0,53676,149.171.126.9,6881,6,37.0,24224,430,1094788,858,27,27,27,4938,4938,4937,31,32,1500,52,52,1500,221.70676387201297,4.90562980963953,2908,38,545310,389,39237,1773294,516,0,4,64,704,65160,59368,23552,92,0,0,0,0,0,2926,11,148,0,2926,5,105,0,Benign
1424242195639,1424242195640,59.166.0.0,16537,149.171.126.1,53,17,5.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,inf,inf,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,58684,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424242195539,1424242195640,59.166.0.0,37187,149.171.126.0,16097,6,36.0,2542,40,23432,42,27,27,27,101,100,100,31,32,1352,52,52,1352,232.0,25.168316831683168,595,7,11296,13,199372,1837803,66,0,0,0,16,24616,14480,21248,83,0,0,0,0,0,15,2,4,0,16,2,4,0,Benign
1424242195474,1424242195647,59.166.0.8,16291,149.171.126.9,14448,6,36.0,4014,68,61134,70,27,27,27,172,168,171,31,32,1352,52,52,1352,355.43023255813955,23.337209302325583,603,7,30147,27,185618,2827005,94,0,0,0,44,44888,14480,23296,91,0,0,0,0,0,24,2,4,0,24,2,4,0,Benign
1424242195464,1424242195735,175.45.176.0,62825,149.171.126.16,8088,6,0.0,160,4,80,2,18,18,18,270,270,0,254,255,40,40,40,40,0.2962962962962963,0.5925925925925926,40,1,0,0,4723,2361,6,0,0,0,0,45615,8747,10240,40,0,0,0,0,0,270,90,127,0,0,0,0,1,Fuzzers
1424242195739,1424242195740,59.166.0.6,18930,149.171.126.2,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,60503,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424242195641,1424242195773,59.166.0.0,36497,149.171.126.9,15320,6,36.0,4014,68,61134,70,27,27,27,132,132,132,31,32,1352,52,52,1352,463.1363636363636,30.40909090909091,603,7,30147,27,241443,3677233,94,0,0,0,44,44888,14480,23296,91,0,0,0,0,0,14,1,2,0,10,1,2,0,Benign
1424242194410,1424242195842,175.45.176.1,13979,149.171.126.12,80,6,7.0,2430,10,336,8,19,19,19,1432,1366,1368,254,255,1039,40,40,1039,0.2346368715083799,1.696927374301676,1087,2,0,0,13565,1875,16,0,0,0,2,16383,16383,16128,63,0,0,0,0,0,608,151,229,0,894,195,309,1,Exploits
1424242195839,1424242195847,59.166.0.9,55832,149.171.126.6,53,17,5.0,146,2,178,2,0,0,0,7,0,0,31,31,89,73,73,89,25.428571428571427,20.857142857142858,0,0,0,0,146000,178000,4,0,0,0,0,0,0,0,0,32701,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424242195905,1424242195905,175.45.176.2,36547,149.171.126.16,520,17,0.0,104,2,0,0,0,0,0,0,0,0,254,254,52,52,0,52,,inf,0,0,0,0,832000,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fuzzers
1424242195939,1424242195940,59.166.0.8,23731,149.171.126.9,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,63766,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424242195941,1424242195994,59.166.0.8,55440,149.171.126.4,25,6,37.0,37346,52,3380,42,27,27,27,53,52,52,31,32,1500,52,52,1500,63.77358490566038,704.6415094339623,18257,18,958,7,5532740,500740,66,2,2,0,24,15928,30408,20736,81,0,0,0,0,0,9,0,1,0,11,1,2,0,Benign
1424242194439,1424242195997,59.166.0.4,30213,149.171.126.9,22,6,92.0,9504,108,12402,116,27,27,27,1557,1557,1557,31,32,900,52,52,900,7.965317919075145,6.104046242774566,3296,26,4741,30,48801,63681,214,0,4,6,0,49232,41992,57344,224,0,0,0,0,0,105,14,20,0,106,13,19,0,Benign
1424242196039,1424242196040,59.166.0.8,60812,149.171.126.8,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,18473,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424242192939,1424242196131,59.166.0.2,2480,149.171.126.9,22,6,92.0,24552,234,29556,238,27,27,27,3191,3191,3188,31,32,1284,52,52,1284,9.262300219366969,7.694139768097775,9000,54,12018,66,61533,74075,432,14,6,18,2,65160,65160,10240,40,0,0,0,0,0,189,13,23,0,190,13,23,0,Benign
1424242190648,1424242196148,59.166.0.0,33050,149.171.126.9,6881,6,37.0,24606,438,1073344,840,27,27,27,5500,5500,5500,31,32,1500,52,52,1500,195.1534545454545,4.4738181818181815,2839,37,534640,381,35784,1560943,520,0,6,62,690,65160,57920,5888,23,0,0,0,0,0,3079,12,160,0,3079,6,116,0,Benign
1424242196207,1424242196209,59.166.0.7,26654,149.171.126.3,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,52667,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424242196239,1424242196256,59.166.0.9,28521,149.171.126.4,16858,6,36.0,2542,40,23328,40,27,27,27,16,16,16,31,32,1352,52,52,1352,1458.0,158.875,595,7,11296,13,1196235,10977882,64,0,0,0,16,24616,14480,21248,83,0,0,0,0,0,4,0,0,0,4,0,0,0,Benign
